id,name,phone,statut,booked,user_id,manager_id,fixe,rappel,section,ville,secteur,decisionnaire,whatsapp,email,commentaire,how_many_calls,archive,created_at,updated_at
11017,Marjolaine Travel,"05372-64844",1,"0",2,,,,ProspectBtobAgence,,,rachid ,"0642222224",,envoye 12/05/2023,4,"0",2022-12-09 10:31:43,2023-05-12 13:22:35
11018,Marrakech Blue Voyages,"05376-81687",1,"0",2,,,,ProspectBtobAgence,,,,,,deja informe 15/05/2023,4,"0",2022-12-09 10:31:43,2023-05-15 16:05:48
11019,,,"0","0",2,,,,ProspectBtobAgence,,,,,,,3,"0",2022-12-09 10:31:43,2022-12-21 13:14:48
11020,Moon Travel Agency,"0656-694444",1,"0",2,,,,ProspectBtobAgence,,,lamiae,,noon.travel.events@gmail.com,envoyé 17/05/2023,4,"0",2022-12-09 10:31:43,2023-05-17 09:59:51
11021,Mrc Trips,"0661-259492","0","0",2,,"0661-259492",,ProspectBtobAgence,Casablanca,,,,mouddensaadallah@gmail.com,le dossier est envoyée le 05/05/2023,7,"0",2022-12-09 10:31:43,2023-05-12 15:42:27
11022,Nadomar Travel,"05377-71777",1,"0",2,,,,ProspectBtobAgence,,,,,,boite vocal 12/05/2023,5,"0",2022-12-09 10:31:43,2023-05-12 11:34:51
11023,Nali Voyages,"05377-01417",1,"0",2,,,,ProspectBtobAgence,,,,,,ne repond pas,4,"0",2022-12-09 10:31:43,2023-05-12 15:31:58
11024,Napoleon Voyages,"05375-71733",2,"0",2,,,,ProspectBtobAgence,,,,,,le numero n'est pas attribuer,4,"0",2022-12-09 10:31:43,2023-01-27 09:24:39
11025,No Borders Agency,"05377-78481",1,"0",2,,,,ProspectBtobAgence,,,zineb,,hajar.noborders@gmail.com,ENVOYE PAR E-MAIL 15/05/2023,4,"0",2022-12-09 10:31:43,2023-05-15 11:36:20
11026,Non Stop Voyages,"0661-394014",1,"0",2,,,,ProspectBtobAgence,,,TAOUFIK,,nonstopvoyages1@gmail.com,envoye le 10/05/2023,5,"0",2022-12-09 10:31:43,2023-05-10 10:09:24
11027,Nour Voyages,+33 1 40 36 43 43,2,"0",2,,,,ProspectBtobAgence,,,,,,numero etranger  ,4,"0",2022-12-09 10:31:43,2023-01-26 15:16:33
11028,Pop Voyages.ma,537723000,2,"0",2,,,,ProspectBtobAgence,,,,,,c'est une maison /,4,"0",2022-12-09 10:31:43,2023-01-26 14:57:59
11029,Proximity Travel,"05375-66755",1,"0",2,,,,ProspectBtobAgence,,,hassan ,,,ENVOYE PAR WTSP 15/05/2023,6,"0",2022-12-09 10:31:43,2023-05-15 09:57:50
11030,Ramses Tours, 05376-97292,1,"0",2,,,,ProspectBtobAgence,,,,,mohamedkarim.ramses@gmail.com,envoyé 10/05/2023,5,"0",2022-12-09 10:31:43,2023-05-10 14:33:11
11031,Rawane Travel,"05372-00212",1,"0",2,,,,ProspectBtobAgence,,,sanaa,,rawanetravel.comerciale@gmail.com,envoyé 15/05/2023,5,"0",2022-12-09 10:31:43,2023-05-15 09:32:44
11032,Ritaj Voyages,"05377-07989",1,"0",2,,"05377-07969",,ProspectBtobAgence,,,wafaa,,ouafae.ritajvoyages@gmail.com,envoyée le 10/05/2023,5,"0",2022-12-09 10:31:43,2023-05-10 11:02:51
11033,Safari Voyages,"0648-642620",1,"0",2,,,,ProspectBtobAgence,,,,,"",raccrocher au nez 15/05/2023,5,"0",2022-12-09 10:31:43,2023-05-15 16:52:26
11034,Secure Travel Agency,+233 20 444 4220,1,"0",2,,,,ProspectBtobAgence,,,,,info@securetravelandtours.com,NUMERO ETRANGER,5,"0",2022-12-09 10:31:43,2023-05-12 14:51:41
11035,Sinbad Voyages,"05372-08455",1,"0",2,,,,ProspectBtobAgence,,,,,,responsable occupé 12/05/2023,6,"0",2022-12-09 10:31:43,2023-05-12 11:51:15
11036,Sms Tour,+91 97410 11411,2,"0",2,,,,ProspectBtobAgence,,,,,,nemero etranger,4,"0",2022-12-09 10:31:43,2023-01-24 10:46:00
11037,Sub Travel Morocco,661916946,2,"0",2,,,,ProspectBtobAgence,,,,,,Faux numéro 04-05-2023,5,"0",2022-12-09 10:31:43,2023-05-04 09:59:55
11038,CALYPSO TOUR,"05399-47735",1,"0",2,,"0539372020",,ProspectBtobAgence,Tanger,,,,salim ,envoyé 17/05/2023,6,"0",2022-12-09 10:31:43,2023-05-17 10:26:10
11039,HISPAMAROC SARL,"0539322281/0539943833",1,"0",2,,,,ProspectBtobAgence,,,,,,le numero n'est pas attribuer 10/05/2023,5,"0",2022-12-09 10:31:43,2023-05-10 09:21:29
11040,RIAD MALIDA,"0659428580","0","0",2,,,,ClientBtobInter,Marrakech,Medina,Mr Chahine,"0659428580",,"Informer par Watsapp 03-05-2023
",8,"0",2022-12-09 11:20:08,2023-05-12 15:42:27
11319,riad paradis blanc,"06 63 28 16 52",1,"0",5,,,,ProspectBtobInter,,,,,,"Appeler 09-05-2023
",6,"0",2022-12-21 13:34:57,2023-05-09 10:47:25
11287,Riad & Spa Azzouz,"05 24 38 90 40","0","0",5,,"05 24 38 90 40",,ProspectBtobInter,Marrakech,Medina,Mouna,"0624648730",,"Informer par watsapp 29-03-2023
",7,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11288,Riad Sierra,"06 60 58 53 26",1,"0",5,,,,ProspectBtobInter,Marrakech,Medina,,"06 60 58 53 26",,"Informer 23-05-2023
",7,"0",2022-12-21 13:34:57,2023-05-23 15:14:48
11311,Riad des Lys,"06 60 32 82 43",1,"0",5,,,,ProspectBtobInter,,,,,,"Appeler 18-05-2023
",7,"0",2022-12-21 13:34:57,2023-05-18 09:53:26
11327,Riad Maison Belbaraka,"05 24 38 73 90",1,"0",5,,,,ProspectBtobInter,,,,,,"Appeler 23-05-2023
",5,"0",2022-12-21 13:34:57,2023-05-23 16:08:14
11275,Ksar Char-Bagh Small Luxury Hotels,"05 24 32 92 44","0","0",5,,"05 24 32 92 44",,ProspectBtobInter,Marrakech,Medina,Faical,"0661479571",,"Informer par watsapp 23-03-2023
",5,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11265,VILLA ILYANA,"06 25 42 27 52",1,"0",5,,,,ProspectBtobInter,Marrakech,Medina,Abd El Khalek,"06 25 42 27 52",,"Appeler 09-05-2023
",5,"0",2022-12-21 13:34:57,2023-05-09 09:22:23
11293,Riad Aymane,"06 66 03 36 61","0","0",5,,,,ProspectBtobInter,Marrakech,Medina,Karim,"06 66 03 36 61",,Informer par watsapp 22-03-2023,9,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11272,eliksir25,"06 79 59 60 20",1,"0",5,,,,ProspectBtobInter,Marrakech,Medina,Manuela,"06 79 59 60 20",,"Appeler 19-05-2023
",5,"0",2022-12-21 13:34:57,2023-05-19 09:48:09
11264,Riad Le J et Riad D'ari,"05 24 39 17 87","0","0",5,,"05 24 39 17 87",,ProspectBtobInter,Marrakech,Medina,Hicham,"0668770139",,"Informer sur Watsapp 25-04-2023
",6,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11258,El Olivar Palace,"05 24 35 95 10","0","0",5,,"05 24 35 95 10",,ProspectBtobInter,Marrakech,Barrage,Sara,"0615553382",,"Informer par watsapp 05-04-2023
ils ont leur restaurant avec animation",9,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11041,Toursma travel,"0676-066466","0","0",5,,,,ProspectBtobAgence,Marrakech,,Youssef,"0676066466",,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11042,more than travel,"0662-819294",1,"0",5,,,,ProspectBtobAgence,Marrakech,,Meriam Jnani,"0662010003",,"Appeler 19-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-19 16:04:30
11043,Barigou voyages,"0661-646317","0","0",5,,,,ProspectBtobAgence,Marrakech,,Azedin ,"0662857378",,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11044,Terra Nomadic,"0661-136292",1,"0",5,,,,ProspectBtobAgence,Marrakech,,Abd el wahab,"0661136292",etoiledafli@hotmail.com,"Informer 15-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-15 16:38:45
11045,Togza travel,"0612-779778",1,"0",5,,,,ProspectBtobAgence,Marrakech,,Ahmed,"0776775642",,"Appeler 19-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-19 15:00:31
11046,cleches voyage, 05244-35454,1,"0",5,,"0524435454",,ProspectBtobAgence,Marrakech,,Taoufik,"0684390418",,Appeler 18-05-2023,5,"0",2022-12-12 11:03:16,2023-05-18 15:49:55
11047,soumia voyages siège,"05244-32036","0","0",5,,"0524432036",,ProspectBtobAgence,Marrakech,,,,,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11048,Anouar voyages,"05244-46070",1,"0",5,,,,ProspectBtobAgence,,,,,,"Appeler 15-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-15 16:49:04
11049,Oxford travel,"05244-57575",2,"0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 20/03/2023.
Fermé temporairement.",4,"0",2022-12-12 11:03:16,2023-03-24 11:32:29
11050,events an logistics,"0643-686541","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 20/03/2023.
Boite Vocale.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11051,Trek in Morocco,"0662-155602","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 20/03/2023.
Ne répond pas ",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11052,Asfar El Abrar,"0524 43 75 03",1,"0",5,,,,ProspectBtobAgence,,,,,,"Appeler 19-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-19 14:47:46
11054,Anergui Voyages,"05244-20432",1,"0",5,,"0524420432",,ProspectBtobAgence,Marrakech,,Lhssane,"0661444671",,"Informer 19-05-2023
Client va nous contacter pour lui envoyer le dossier commercial",5,"0",2022-12-12 11:03:16,2023-05-19 14:25:57
11055,Barouma Tours,"05244-31677","0","0",5,,"0524431677",,ProspectBtobAgence,Marrakech,,Basma,"0661066968",,Appelé le 20/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11056,Alaqeq Voyage ,"0525-154415","0","0",5,,"0524312302",,ProspectBtobAgence,Marrakech,,Loubna,"0667968224",,Appelé le 20/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11057,Almomayaza Asfar,"05243-01111","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 20/03/2023.
Boite Vocale. ",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11058,Blooming Travel,"0661-686127","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé 17/03/2023.
ne répond pas",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11059,Abercrombie & Kent Morocco,524449444,1,"0",5,,"0524449444",,ProspectBtobAgence,Marrakech,,Lina,,,"Informer 18-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-18 15:58:11
11060,ADAM VOYAGE,524432214,"0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 17/03/2023.
Ligne Occupé ",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11061,AL SAKEENA TRAVEL MAROC,524355691,"0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 20/03/2023.
Ne répond pas.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11062,ALIZES TRAVEL,524449381,"0","0",5,,"0522276000",,ProspectBtobAgence,Casablanca,,Khadija,,,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11065,Angad Voyages,524435214,1,"0",5,,,,ProspectBtobAgence,,,,,,Appelé le 20/03/2023. leur services c'est juste pour Omra.,5,"0",2022-12-12 11:03:16,2023-05-15 14:14:30
11066,Eloua Tour,676478065,"0","0",5,,,,ProspectBtobAgence,Marrakech,,Rachid,"0676478065",,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11067,COBRATOUR,524421308,1,"0",5,,"0524421308",,ProspectBtobAgence,Marrakech,,Jamila,,,"Informer 05-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-18 15:15:54
11068,ALKHABER TRAVEL AGENCE DE VOYAGE,"05393-21616",1,"0",5,,"05393-21616",,ProspectBtobAgence,Tanger,,Ayoub,"0635871199",,Informer 19-05-2023,5,"0",2022-12-12 11:03:16,2023-05-19 15:23:09
11069,SAVA TRAVEL AGENCY,"05393-25903",1,"0",5,,,,ProspectBtobAgence,,,,,,"Appeler 19-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-19 14:11:03
11070,Aji Nsafrou,"0663-000380","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 17/03/2023.
ça Sonne mais Aucune réponse.
",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11071,Voyages Mondozenith,"05393-24242","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 17/03/2023.
Ne répond pas.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11072,TRANSWORLD TRAVEL AND TOURISM,"05393-40155",1,"0",5,,,,ProspectBtobAgence,,,,,,"Numero non valide 12-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-12 15:58:28
11073,TRIPTOPDIJA,"0633-654587",1,"0",5,,,,ProspectBtobAgence,Tanger,,Khadija,"0633654587",,"Appeler 18-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-18 16:04:45
11074,BKAM TRAVEL,"05393-21461","0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 20/03/2023.
Boite Vocale.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11075,lehyan travel,"05399-31327","0","0",5,,,,ProspectBtobAgence,,,,,"","Appelé le 20/03/2023.
Ligne Occupée.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11076,Rif Planete,"05399-37674",1,"0",5,,"0539937674",,ProspectBtobAgence,Tanger,,Safae,"0612861900",,"Informer 18-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-18 15:03:38
11077,Aji Travel,"05373-66588","0","0",5,,,,ProspectBtobAgence,Fes,,Farah,"0661475409",,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11078,Aswar Voyages,"0673-593389","0","0",5,,,,ProspectBtobAgence,Kenitra,,Meriam,"0673593389",aswarvoyages@gmail.com,Appelé le 20/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11079,Mrani Travel & Tours,"05356-04630","0","0",5,,"0535604630",,ProspectBtobAgence,Fes,,Taoufik,"0688171821",,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11080,CAPITAL TOURS MAROC,"05356-26363",1,"0",5,,"0535626363",,ProspectBtobAgence,Fes,,Saad,"0662218466",,"Informer 12-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-12 16:03:23
11081,Anyas Travel, 0635-913980,1,"0",5,,,,ProspectBtobAgence,Marrakech,,Bouchra0612,"0612808783",,"Appeler 18-05-2023
prbl de réseaux",5,"0",2022-12-12 11:03:16,2023-05-18 16:11:26
11082,Azul Aventuras,"0661-299169","0","0",5,,,,ProspectBtobAgence,,,Hamid ,,"0661299169",Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11083,Bossola64,623389623,1,"0",5,,,,ProspectBtobAgence,,,,,,"Appeler 18-05-2023
Client va nous rappeler",5,"0",2022-12-12 11:03:16,2023-05-18 15:35:04
11084,El Sur Tours ,667807437,"0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 17/03/2023.
Boite Vocale.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11085,excursion marrakech,667239039,"0","0",5,,,,ProspectBtobAgence,Marrakech,,Jamal,"0655874021",,Appelé le 17/03/2023.,5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11086,Igomorocco,605475191,"0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 17/03/2023.
Boite Vocale.",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11087,Itinerance Plus,644331121,"0","0",5,,,,ProspectBtobAgence,,,,,,"Appelé le 17/03/2023.
Ne répond pas.
",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11088,Marrakech Viajes Low Cost,618197346,"0","0",5,,,,ProspectBtobAgence,,,,"",,"Appelé le 20/03/2023.
Boite Vocale.
",5,"0",2022-12-12 11:03:16,2023-05-12 15:42:27
11089,Outgoing By Happy Travel,524448876,1,"0",5,,"0524448876",,ProspectBtobAgence,Marrakech,,Youssra,"0641975413",,"Appeler 15-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-15 16:22:20
11090,Trips moroocan voae ,643031044,1,"0",5,,,,ProspectBtobAgence,,,,,,"Appeler 15-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-15 16:04:16
11091,Vamos a Marruecos,"0667250247",1,"0",5,,,,ProspectBtobAgence,Casablanca,,,"0667250247",,"Appeler 23-05-2023
",5,"0",2022-12-12 11:03:16,2023-05-23 14:29:03
11259,Palais Ambrine ET LONA,"06 08 81 78 64",1,"0",5,,"06 08 81 78 64",,ProspectBtobInter,Marrakech,Route ouarzazat,Jamila,"06 08 81 78 64",,"Informer
Amis Mr Ordi",6,"0",2022-12-21 13:34:57,2023-05-10 10:19:59
11257,ATLAS WIDAN,"06 67 15 54 46",1,"0",5,,,,ProspectBtobInter,Marrakech,Route ouarzazat,Amalik,"06 67 15 54 46",,"Appeler 24-05-2023
",6,"0",2022-12-21 13:34:57,2023-05-24 14:26:31
11639,Riad Opale Marrakech,"0661-335812","0","0",5,,,,ClientBtobInter,,,,,,Appeler 26-04-2023,6,"0",2023-01-20 14:43:02,2023-05-12 15:42:27
11321,ryad ayad,"06 80 72 14 70","0","0",5,,"06 80 72 14 70",,ProspectBtobInter,Marrakech,Medina,Mohamed,"06 80 72 14 70",,"Informer par watsapp 24-03-2023
",6,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11289,Al Fassia Aguedal,"05 24 38 38 39",2,"0",5,,,,ProspectBtobInter,,,,,,Ils ont leur restaurant avec animation 30-01-2023,4,"0",2022-12-21 13:34:57,2023-02-06 14:11:13
11320,Riad azra Marrakech,"06 62 11 82 77",1,"0",5,,"06 62 11 82 77",,ProspectBtobInter,Marrakech,Medina,Leila,"06 62 11 82 77",,"Informer 18-05-2023
",9,"0",2022-12-21 13:34:57,2023-05-18 10:11:46
11325,Jnan Lotf,"06 66 17 63 02","0","0",5,,,,ProspectBtobInter,Marrakech,Ourika,Moustapha,"0610414155",,"Informer sur Watsapp 25-04-2023
",5,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11323,LE JASMIN DE MARRAKECH,"06 21 70 60 34",1,"0",5,,,,ProspectBtobInter,Marrakech,Ourika,Jobert,"06 21 70 60 34",,"Informer 10-05-2023
",5,"0",2022-12-21 13:34:57,2023-05-10 10:42:31
11315,Riad Al Wifak,"06 65 61 56 35","0","0",5,,"06 65 61 56 35",,ProspectBtobInter,Marrakech,Medina,Mohamed et sa femme,"06 65 61 56 35",,"Informer par watsapp 24-03-2023
",7,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11322,Riad Les Hibiscus,"06 61 17 02 22","0","0",5,,,,ProspectBtobInter,Marrakech,Medina,,"06 61 17 02 22",,Informer par watsapp 05-04-2023,7,"0",2022-12-21 13:34:57,2023-05-12 15:42:27
11312,Dar Tafantant,"06 67 04 63 93",1,"0",5,,"06 67 04 63 93",,ProspectBtobInter,Marrakech,Ourika,Simohamed,"06 67 04 63 93",,"Informer 23-05-2023
Client loin de marrakech",9,"0",2022-12-21 13:34:57,2023-05-23 16:51:20
11092,AGENCE INTREPID,"0666811848","0","0",2,,,,ClientBtobAgence,,,,,,raccroche au nez 19/04/23,7,"0",2022-12-13 17:00:12,2023-05-12 15:42:27
11093,The Oberoi,"0525081515","0","0",5,,"0525081515",,ClientBtobInter,Marrakech,Route ouarzazat,Ahmed,"0669293875",,"Informer 30-03-2023
",7,"0",2022-12-14 09:26:44,2023-05-12 15:42:27
11094,riad Dar ahwash,"06 13 03 53 89",1,"0",2,,,,ProspectBtobInter,,,,,,déja informé 19/05/2023,6,"0",2022-12-15 10:00:13,2023-05-19 15:08:50
11095,Hotel la maison arabe,"05 24 38 70 10",1,"0",2,,,,ProspectBtobInter,,,,"0677535969",receptionmaisonarabe@gmail.com,formé le : 09/05/2023,6,"0",2022-12-15 10:00:13,2023-05-09 14:18:24
11096,Club Marmara Dar Atlas,"08 99 65 05 80",1,"0",2,,,,ProspectBtobInter,,,,,,n'attribue pas 16/05/2023,5,"0",2022-12-15 10:00:13,2023-05-16 09:22:53
11097,Riad Joya,"05 24 39 16 24",1,"0",2,,,,ProspectBtobInter,,,,"0661051676",joya@riadjoya.com,envoyé le 09/05/2023,6,"0",2022-12-15 10:00:13,2023-05-09 11:18:08
11098,Zamzam Riad,"06 61 21 50 62",1,"0",2,,,,ProspectBtobInter,,,,,,envoyé 16/05/2023,5,"0",2022-12-15 10:00:13,2023-05-16 15:23:09
11099,palais chadmi,"06 61 32 18 30","0","0",2,,,,ProspectBtobInter,,,,,,"Appeler 04-05-2023
",7,"0",2022-12-15 10:00:13,2023-05-12 15:42:27
11100,Riad Mhidou,"06 61 39 87 03",1,"0",2,,,,ProspectBtobInter,Marrakech,Palmeraie,Yasmine01,"0661398703",,envoyé par wtsp 19/05/2023,5,"0",2022-12-15 10:00:13,2023-05-19 10:26:04
11101,Riad Eva,"06 61 28 56 49",1,"0",2,,,,ProspectBtobInter,Marrakech,Medina,Bouchera,"0661285649",,nrp envoyé par wtsp 19/05/2023,5,"0",2022-12-15 10:00:13,2023-05-19 09:57:59
11102,Riad Dar Nael,"08 08 53 66 73",1,"0",2,,,,ProspectBtobInter,,,,,,NRP 16/05/2023 ,5,"0",2022-12-15 10:00:14,2023-05-16 16:11:35
11103,riad green palm,"05 24 38 69 39",1,"0",2,,,,ProspectBtobInter,,,,,,Appelé le 19/05/2023. Ligne Occupé,5,"0",2022-12-15 10:00:14,2023-05-19 10:59:37
11104,riad des deux palais,"05 24 38 63 45",1,"0",2,,,,ProspectBtobInter,,,,,,boite vocal le 19/05/2023,6,"0",2022-12-15 10:00:14,2023-05-19 15:04:45
11105,Riad al anouwar,"05 24 38 77 36",1,"0",2,,,,ProspectBtobInter,,,,,,nrp envoyé par wtsp 19/05/2023,6,"0",2022-12-15 10:00:14,2023-05-19 13:20:09
11106,riad lapis-lazuli,"05 24 37 77 07",1,"0",2,,,,ProspectBtobInter,,,,,,envoyé 18/05/2023,5,"0",2022-12-15 10:00:14,2023-05-18 14:15:32
11107,riad rabahsadia,"06 54 49 76 75",1,"0",2,,,,ProspectBtobInter,Marrakech,Medina,Amine,"0654497675",,envoyé le 18/05/2023,5,"0",2022-12-15 10:00:14,2023-05-18 16:14:20
11108,Riad Elli,"07 06 44 08 41",1,"0",2,,,,ProspectBtobInter,,,,,,ENVOYE LE 11/05/2023,5,"0",2022-12-15 10:00:14,2023-05-11 11:04:18
11109,Riad zebrakaro,"05 24 37 55 61",1,"0",2,,"0524375561",,ProspectBtobInter,Marrakech,Medina,Abdelwahd,"0660024928",,BOITE VOCAL 16/05/2023,5,"0",2022-12-15 10:00:14,2023-05-16 15:14:10
11110,Riad dar sissel,+33 6 10 72 20 12,2,"0",2,,,,ProspectBtobInter,,,,,,Numéro étranger 08-02-2023,4,"0",2022-12-15 10:00:14,2023-03-24 11:30:15
11111,Riad Atlas mejbar,"0621-885878",1,"0",2,,,,ProspectBtobInter,,,,,,formé le 11/05/2023,6,"0",2022-12-15 10:00:14,2023-05-11 11:48:45
11112,Riad Basma,"0776-427708",1,"0",2,,,,ProspectBtobInter,,,,,,NRP ENVOYE PAR WTSP 18/05/2023,6,"0",2022-12-15 10:00:14,2023-05-18 16:21:53
11113,riad maud,"0656-573938",1,"0",2,,,,ProspectBtobInter,,,,,,informé 19/05/2023,6,"0",2022-12-15 10:00:14,2023-05-19 14:06:38
11114,riad zaki,"0641-227212","0","0",2,,,,ProspectBtobInter,Marrakech,Medina,Zaki,"0641227212",,"Informer 03-05-2023
Client Dérangé ",7,"0",2022-12-15 10:00:14,2023-05-12 15:42:27
11115,riad dar othmane,"05243-77035",1,"0",2,,,,ProspectBtobInter,,,,,,boite vocal 16/05/2023,6,"0",2022-12-15 10:00:14,2023-05-16 14:28:14
11116,riad azzar ,"0661-158179",1,"0",2,,,,ProspectBtobInter,,,,,,client furieux 18/05/2023,5,"0",2022-12-15 10:00:14,2023-05-18 14:19:46
11117,Riad zinnha,"0629-159844",1,"0",2,,,,ProspectBtobInter,,,,,,boite vocal client devenu agacé ,5,"0",2022-12-15 10:00:14,2023-05-18 14:54:11
11118,Riad dantella,"0627-624067",1,"0",2,,,,ProspectBtobInter,Marrakech,Medina,Noura,"","0627624067",boite vocal 16/05/2023,5,"0",2022-12-15 10:00:14,2023-05-16 10:43:03
11119,riad gallery 49,"0661-195518",1,"0",2,,,,ProspectBtobInter,,,,,,raccrocher au nez 18/05/2023,6,"0",2022-12-15 10:00:14,2023-05-18 10:37:45
11120,Riad julia,"05243-76022",1,"0",2,,"0524376022",,ProspectBtobInter,Marrakech,Medina,Mehdi,"0613613001",,nrp 18/05/2023,5,"0",2022-12-15 10:00:14,2023-05-18 15:33:39
11121,Riad Azcona, 05243-85730,1,"0",2,,,,ProspectBtobInter,,,,,,RESPONSABLE  ESPAGNOLE,5,"0",2022-12-15 10:00:14,2023-05-09 16:44:39
11122,Riad le cigale,"05243-78411",1,"0",2,,,,ProspectBtobInter,"0771541086 rokaya ",,,,, envoyé par wtsp le 19/05/2023,6,"0",2022-12-15 10:00:14,2023-05-19 15:29:41
11123,riad layla rouge,"06 77 03 15 15",1,"0",2,,,,ProspectBtobInter,,,,,,envoyé le 16/05/2023,5,"0",2022-12-15 10:00:14,2023-05-16 11:11:20
11124,Riad Djemanna,"05243-83587",1,"0",2,,"0524383587",,ProspectBtobInter,Marrakech,Medina,Abdelhadi01,"0668760265",,envoyé 19/05/2023,6,"0",2022-12-15 10:00:14,2023-05-19 14:12:26
11125,riad amya ,"080-8631804",1,"0",2,,,,ProspectBtobInter,Marrakech,Medina,Sandrine,"0808631804/0661769065 ",,forme le 16/05/2023,5,"0",2022-12-15 10:00:14,2023-05-16 09:16:10
11126,Riad bamileke,"0603-093936",1,"0",2,,,,ProspectBtobInter,,,,,,ênvoyé par wtsp 18/05/2023,6,"0",2022-12-15 10:00:14,2023-05-18 14:42:11
11127,Riad essaoussan, 0666-667777,1,"0",2,,,,ProspectBtobInter,,,,,,Appelé le 19/05/2023. Ne répond pas.,6,"0",2022-12-15 10:00:14,2023-05-19 10:56:20
11128,Riad M'boja,"05243-86417",1,"0",2,,"0524386417",,ProspectBtobInter,Marrakech,Medina,Abderahim,"0643082940",,envoyé par wtsp 18/05/2023,6,"0",2022-12-15 10:00:14,2023-05-18 16:15:38
11129,Riad Dar Aby,"0606-519036",1,"0",2,,,,ProspectBtobInter,,,,,,Appelé le 19/05/2023. Boite Vocale.,6,"0",2022-12-15 10:00:14,2023-05-19 11:07:24
11130,Riad casa sophia, 080-8500196,1,"0",2,,"0808500196",,ProspectBtobInter,Marrakech,Medina,Mehdi,"0613613001",,déja informé16/05/2023,6,"0",2022-12-15 10:00:14,2023-05-16 16:52:17
11131,riad Numa,"080-8521050",1,"0",2,,,,ProspectBtobInter,Marrakech,Medina,Youssef ,"0622892977",,envoye 16/05/2023,5,"0",2022-12-15 10:00:14,2023-05-16 10:38:02
